trend_strength_value,trend_strength_ewma,trend_strength_double_ewma,trend_strength_double_ewma_slope,buildup_in_progress,reduction_in_progress,buildup_step_size,reduction_step_size,position_multiplier,target_position,slope_sign_count,trend_status
-1,-0.02241623168429874,-0.001126319114436885,-6.307086834342486E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02290502356845654,-0.0011328527257730902,-6.3018773858091945E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.023393571056672256,-0.0011395309412723592,-6.326671158771689E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.022881874271143975,-0.00114605364427132,-6.351444151434221E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02237043333400846,-0.0011524209581782404,-6.346196376701943E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02185924811734151,-0.0011586330063259886,-6.340951847472838E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.021348318493282895,-0.0011646899119720751,-6.335710561937674E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0218376443340362,-0.0011708917982986937,-6.330472518288155E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02132672551186924,-0.0011769385484127644,-6.325237714717002E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02081606214911336,-0.0011828302854929738,-6.290006149417787E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02030565411803886,-0.001188567132642737,-6.224801820585197E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.019795501290979896,-0.0011941492128902376,-6.1296487117147365E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.019285603540334463,-0.0011995766491884703,-6.0045707916111035E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.018775960738564353,-0.0012048495644152825,-5.879592014396248E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.019266572758195016,-0.0012102680813734158,-5.784712319517539E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.019756939471815865,-0.001215832082790548,-5.719907646455948E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.020247061002079902,-0.0012215414514663342,-5.685153949425907E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.020736937471578808,-0.0012273960702723673,-5.650427197367359E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.021226569002842963,-0.0012333958221521378,-5.6457273739373395E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.021715955718341486,-0.0012395405901209939,-5.671030462802004E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.022205097740482262,-0.0012458302572661015,-5.726312462336447E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.021693995191612078,-0.0012519647067464046,-5.781549385616702E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.022183148194016216,-0.0012582440617925849,-5.86674126041146E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.021672056619919264,-0.0012643682055600222,-5.951864114473967E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02216122059160925,-0.0012706372612758363,-6.036917990242044E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02265013998131339,-0.0012770511120918468,-6.121902930129875E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02313881491132268,-0.0012836096412316153,-6.2068189765281155E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.023627245503866967,-0.0012903127319904052,-6.291666171803789E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02311543188111509,-0.0012968602677351417,-6.346444558300393E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02260387416517459,-0.001303252371904373,-6.371178178337907E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.022092572228092057,-0.0013094891678612284,-6.365891059512694E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.021581525941978066,-0.0013155707788934628,-6.36060721470582E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.022070735179007022,-0.0013217973282134963,-6.355326642091142E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.021559699811417574,-0.001327868698958457,-6.350049339843471E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02204891996151181,-0.0013340850143372222,-6.344775306138593E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.022537895501531003,-0.0013404461574833795,-6.339504539153271E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.023026626553780183,-0.001346952011602268,-6.334237037065264E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02351511324050324,-0.0013536024599709376,-6.328972798053242E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.024003355683882933,-0.0013603973859381104,-6.353711820296869E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02449135400604094,-0.0013673366729241405,-6.4084301019767545E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.023979108329037973,-0.0013741202044209738,-6.463103655974535E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0244671187748734,-0.0013810481039921087,-6.54773250986459E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02495488521548591,-0.001388120255125556,-6.632292691205964E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.025442407772878112,-0.001395336541380881,-6.746784242242401E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.025929686568991618,-0.0014026968463891633,-6.8611832051941124E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.026416721725707068,-0.001410201053852958,-6.975489636957839E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.026903513364844162,-0.0014178490475462546,-7.0897035943986605E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.026390061608161798,-0.0014253407113144383,-7.173825134350071E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.025876866577357775,-0.0014326761690742506,-7.2278783136140196E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.025363928144069153,-0.0014398555446667482,-7.251887174260772E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.025851246179997064,-0.0014471789618573465,-7.305875743637272E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.026338320556907012,-0.0014546463043358605,-7.359820034375181E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.026825151396628506,-0.0014622574558635474,-7.4137200737991495E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02631173882093025,-0.0014697123002730666,-7.437575889218564E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02679858295151973,-0.0014773109614684397,-7.461411507927638E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.027285183660043916,-0.0014850533232780114,-7.485226942505348E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02677154106821395,-0.0014926392696014913,-7.4790222055236754E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0262581552976799,-0.001500068924409914,-7.472821309547576E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.025745026220031116,-0.0015073424115985997,-7.466624252434905E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.026232153706921047,-0.0015147598549871957,-7.490431032044749E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.026719037630067534,-0.0015223211383197188,-7.514217646237233E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.027205678111252445,-0.001530026145411598,-7.537984107573747E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.027692075272196765,-0.0015378747601496325,-7.561730428608509E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.027178229234560723,-0.001545566866491955,-7.585456621888838E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0266646401199435,-0.0015531025884679896,-7.57916269995499E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.026151307799883585,-0.0015604820500314134,-7.542872675340203E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02663823214598359,-0.0015680053750601983,-7.536610545870698E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.026124913029910657,-0.0015753724473566526,-7.530352294673852E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.025611850573395756,-0.0015825833907944634,-7.524097919586379E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.026099044648109006,-0.001589938329171657,-7.517847418446141E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.026585995125784898,-0.0015974371462106401,-7.511600789092128E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02607270212822206,-0.0016047797257052426,-7.475358029364462E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.026559665777157897,-0.0016122661915206776,-7.439143137104504E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.027046385944269263,-0.0016198964274465014,-7.432956095454642E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.027532862751297075,-0.0016276703173436558,-7.456772887566619E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.028019096319921374,-0.0016355877451444281,-7.510569511301468E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02850508677176136,-0.0016436485948524123,-7.5643219792213966E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.028990834228375423,-0.0016518527505424683,-7.648030318581572E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02947633881126118,-0.001660200096360683,-7.761670556621957E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.029961600641855497,-0.0016686905165243305,-7.875218735267337E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.030446619841534517,-0.0016773238953218326,-7.988674911119249E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.030931396531613697,-0.001686100117112719,-8.13203914074765E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03141593083334784,-0.0016950190663275887,-8.27528748069111E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.030900222867931218,-0.0017037806274680688,-8.388420002156745E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0313847727564972,-0.0017126849251067767,-8.501460776312087E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0318690803701189,-0.0017217318437402792,-8.614409859585113E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03235314582993379,-0.0017309212679361362,-8.727267308372395E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03283696925701877,-0.00174025308233286,-8.840033179039159E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.033320550772390205,-0.0017497271716398759,-8.952707527919287E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.033803890497003955,-0.001759343420637484,-9.065290411315357E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0342869885517554,-0.0017691017141768183,-9.177781885498569E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03476984505747947,-0.001779001937179808,-9.290182006708894E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03525246013495068,-0.0017890439746391382,-9.402490831154952E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.035734833904883155,-0.0017992277116182104,-9.544708415014152E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03621696648793066,-0.0018095530332511028,-9.686810814432613E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03569885800468675,-0.0018197198247425323,-9.798798100225307E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.036181008575684355,-0.0018300282113678137,-9.910694343167747E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03566291807139657,-0.0018401780783258211,-9.992499599296122E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03514508661236093,-0.0018501695508860306,-1.0044237924615472E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03462751406905481,-0.0018600027542414802,-1.0065933360399612E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03511020031202023,-0.0018699778135088127,-1.0087609933199442E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.034592645211864274,-0.0018797946137283183,-1.007926765485103E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03507534888925829,-0.001889753280010976,-1.0070930537183788E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.035557811214813606,-0.0018998536973914158,-1.0062598577320549E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03504003230920626,-0.0019097957509749592,-1.0024271772385643E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03452251229305171,-0.0019195795659375811,-9.98597411950488E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03400525103690524,-0.0019292052673788704,-9.917705601105668E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.033488248411386846,-0.0019386729803220718,-9.849490199625066E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03297150428718121,-0.0019479828297141286,-9.781327882809796E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.033455018535037566,-0.001957434940425725,-9.743218618424461E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03393829102576999,-0.001967029197251327,-9.705138374251445E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03442132188025705,-0.001976765485056228,-9.697087132790961E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03490411121931687,-0.001986643688776505,-9.68904087655291E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03538665916370716,-0.0019966636934189833,-9.68099960275675E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03586896583412525,-0.002006825384061194,-9.70296330862349E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03635103135120814,-0.0020171286458513372,-9.754907991375611E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03583285583553259,-0.0020272733640082407,-9.806809662937028E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03631493940761477,-0.0020375596638213212,-9.888668349924945E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03679678193791091,-0.002047987430503547,-1.0000460078941854E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0372783835469419,-0.0020585565493384775,-1.011216089127527E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03775974435516838,-0.002069266905680225,-1.0223770842889782E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.037240864482990854,-0.002079818384953417,-1.0305289989718906E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03672224405074941,-0.0020902111126531544,-1.0356742387664922E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0362038829287241,-0.0021004452141979747,-1.0378152077899139E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.035685780987259795,-0.002110520814929892,-1.0369543086869792E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03516793809676622,-0.002120438040114442,-1.0330939426310459E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0346503541277179,-0.002130197014940722,-1.0292365093248152E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03513302895065399,-0.002140097864521435,-1.0253820070011376E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03561546243617861,-0.002150140473892931,-1.0215304338938389E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.035097654704960575,-0.00216002472816225,-1.014681788237726E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03458010587760815,-0.002169750752507083,-1.0048384682685794E-05,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.034062815824669405,-0.002179318672028731,-9.95002870753138E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03354578441675713,-0.002188728611752148,-9.85174990989937E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.0340290115245487,-0.002198280696625986,-9.783548242801127E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03451199701878637,-0.002207974811522633,-9.7453996592741E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03399474102027703,-0.002217510841385258,-9.707280127081632E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03347774364976695,-0.0022268889112277714,-9.669189628704923E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03296100477794213,-0.002236109145987785,-9.601128146634981E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.032444524275553215,-0.0022451716705266535,-9.503119663372253E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0319283020134155,-0.0022540766096295194,-9.405188146726935E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.031412337862408844,-0.0022628240880053522,-9.30733354982693E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0308966316934777,-0.002271414230286993,-9.209555825826204E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03038118337763102,-0.002279847161031195,-9.1118549279047E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02986599278594226,-0.0022881230047186673,-8.984230809268127E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.029351059789549345,-0.0022962418857541155,-8.826707423148245E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.029836384259654517,-0.0023045039284662846,-8.699308708102647E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.030321466067524637,-0.002312909017108001,-8.602010588022951E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02980630533449093,-0.0023211570360032146,-8.504789001542983E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02929140218182374,-0.00232924810954696,-8.407643902030642E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.029776756480732774,-0.002337482362058315,-8.340575242879543E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.030261868102492356,-0.002345859677780444,-8.303558977509158E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.030746737168441056,-0.002354379941027641,-8.296571074064813E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.031231363799856783,-0.0023630430361852887,-8.31958751540936E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.030715748117956913,-0.0023715488477098192,-8.342584299115196E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.031200390243897883,-0.0023801975001286747,-8.395561437455918E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03068479004877599,-0.002388688877893268,-8.418494942698338E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03016944765375166,-0.0023970231055260244,-8.411408841802348E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03065436292992473,-0.0024055003074733433,-8.434327147012867E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.031139035748459713,-0.0024141203681056385,-8.487225855867854E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03062346623058554,-0.0024225831718643815,-8.510080980606667E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.030108154497470303,-0.0024308888432620626,-8.502916548161878E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.029593100420221626,-0.0024390375067351497,-8.465756570750875E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.029078303870011573,-0.002447029286644132,-8.39862504588432E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.028563764718076624,-0.0024548643072735605,-8.331545956374126E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02904948283571753,-0.002462842692832093,-8.264519270341845E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02853495809429973,-0.0024706643274525326,-8.197544955926457E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.028020690615252638,-0.0024783293353388717,-8.130622981284732E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02850668026994496,-0.002486137840619253,-8.063753314590952E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.028992426929809932,-0.002494089727346009,-7.996935924037057E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.028477930716345082,-0.002501884879642708,-7.930170777832634E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.027963691750986966,-0.0025095234217041105,-7.86345784420479E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02744970990511153,-0.002517005477649132,-7.796797091398243E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.026935985050159032,-0.002524331171520884,-7.730188487675228E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.027422517057633898,-0.002531800627286717,-7.69363200131567E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.027908805799105027,-0.0025394137288382622,-7.657103600616907E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02839485139620542,-0.002547170360138471,-7.650603268593865E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.028880653970507264,-0.002555070405221581,-7.674106988270939E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.028366213643522067,-0.00256281374819307,-7.667590757381732E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02885203053670025,-0.0025707005132296215,-7.661078588361249E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.02833760452143196,-0.0025784305844320813,-7.654570478937347E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02882343571917119,-0.0025863040859725023,-7.678066426839185E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02930902400131155,-0.002594320901947103,-7.7315424297971E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.028794369489310953,-0.0026021809165233116,-7.784974500242744E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.028279972304566355,-0.0026098842539397237,-7.808362665300645E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02876583231841402,-0.002617731038359065,-7.831730952080271E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.02925144940225476,-0.002625721153868233,-7.855079372976176E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.029736823677553578,-0.002633854484625338,-7.878407940375671E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.030221955265714747,-0.0026421309148596636,-7.931716666659347E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.030706844288081837,-0.0026505503288716294,-7.984981564200783E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.031191490865937744,-0.002659112611032748,-8.068202660066688E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03167589512050473,-0.002667817645785589,-8.151355981308659E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03116005717294453,-0.002676365317643736,-8.20444156966328E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.030644477144358116,-0.0026847557511917495,-8.257483466843785E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.031129154905785883,-0.002693289070938127,-8.340481699840343E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03161359032833294,-0.0027019651613153445,-8.423412295627957E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03209778353316872,-0.0027107839068268996,-8.506275295866667E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.032581734641402085,-0.002719745192047271,-8.589070742193303E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.033065443774081334,-0.0027288489016218803,-8.671798676221669E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03354891105219424,-0.0027380949202670513,-8.754459139542195E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.033032136596668205,-0.0027471831327699706,-8.807052173722242E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.032515620528369926,-0.00275611366398865,-8.829601820306088E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.0319993627181058,-0.002764886638704884,-8.852132106114797E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03148336303674681,-0.002773502181624295,-8.874643043254573E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03196762135522838,-0.0027822604173763756,-8.89713464382485E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.032451637544550715,-0.0027911612305145266,-8.919606919918213E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03293541172577839,-0.002800204505663105,-8.942059883620523E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03341894401991544,-0.0028093901275173796,-8.964493547010877E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03390223454790543,-0.002818717980843495,-8.986907922161474E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03338528343063154,-0.00282788795047843,-8.979303021137887E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03286859078891628,-0.0028369001613299605,-8.971702855998989E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03335215649352177,-0.002846054738229617,-8.994107424096717E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03283548041527507,-0.0028550515659327294,-9.01649272278455E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03231906267506749,-0.002863890769265469,-9.038858764117384E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.031802903143730014,-0.0028725724729778074,-9.031205560143182E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.03128700169215821,-0.002881096801743561,-8.99355712290343E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
1,-0.030771358191312187,-0.0028894638801604308,-8.92593744973259E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03125597251221648,-0.0028979738327500467,-8.858370523266712E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
-1,-0.03174034452596032,-0.002906626543958009,-8.790856311451405E-06,FALSE,FALSE,1,1,1,-0.01,-2,None
